Hugo_Symbol	KRAS	EGFR	pval	or	ci.up	ci.low	adjPval
OGDHL	11	3	0.560695946153912	1.62919060536841	9.39729084673769	0.411557321443079	0.987451019330641
OR2T33	11	3	0.560695946153912	1.62919060536841	9.39729084673769	0.411557321443079	0.987451019330641
PDILT	11	3	0.560695946153912	1.62919060536841	9.39729084673769	0.411557321443079	0.987451019330641
ROBO1	11	3	0.560695946153912	1.62919060536841	9.39729084673769	0.411557321443079	0.987451019330641
SLITRK6	11	3	0.560695946153912	1.62919060536841	9.39729084673769	0.411557321443079	0.987451019330641
TMEM132B	11	3	0.560695946153912	1.62919060536841	9.39729084673769	0.411557321443079	0.987451019330641
UGT3A1	11	3	0.560695946153912	1.62919060536841	9.39729084673769	0.411557321443079	0.987451019330641
ABCA12	12	3	0.561848046401903	1.78895643932061	10.2095470144145	0.461149759492982	0.987451019330641
ARID1A	12	3	0.561848046401903	1.78895643932061	10.2095470144145	0.461149759492982	0.987451019330641
CFAP65	12	3	0.561848046401903	1.78895643932061	10.2095470144145	0.461149759492982	0.987451019330641
GARIN3	12	3	0.561848046401903	1.78895643932061	10.2095470144145	0.461149759492982	0.987451019330641
GTF3C1	12	3	0.561848046401903	1.78895643932061	10.2095470144145	0.461149759492982	0.987451019330641
ITIH6	12	3	0.561848046401903	1.78895643932061	10.2095470144145	0.461149759492982	0.987451019330641
KDR	12	3	0.561848046401903	1.78895643932061	10.2095470144145	0.461149759492982	0.987451019330641
NLRP10	12	3	0.561848046401903	1.78895643932061	10.2095470144145	0.461149759492982	0.987451019330641
PCDHA5	12	3	0.561848046401903	1.78895643932061	10.2095470144145	0.461149759492982	0.987451019330641
PCDHGA2	12	3	0.561848046401903	1.78895643932061	10.2095470144145	0.461149759492982	0.987451019330641
SDK1	12	3	0.561848046401903	1.78895643932061	10.2095470144145	0.461149759492982	0.987451019330641
SLC39A12	12	3	0.561848046401903	1.78895643932061	10.2095470144145	0.461149759492982	0.987451019330641
SLC8A1	12	3	0.561848046401903	1.78895643932061	10.2095470144145	0.461149759492982	0.987451019330641
SPATA31E1	12	3	0.561848046401903	1.78895643932061	10.2095470144145	0.461149759492982	0.987451019330641
TRO	12	3	0.561848046401903	1.78895643932061	10.2095470144145	0.461149759492982	0.987451019330641
ZIC1	12	3	0.561848046401903	1.78895643932061	10.2095470144145	0.461149759492982	0.987451019330641
KCNT2	10	6	0.574291277699361	0.704105167216284	2.46472051085055	0.220424428316945	0.987451019330641
LRP1	10	6	0.574291277699361	0.704105167216284	2.46472051085055	0.220424428316945	0.987451019330641
ZDBF2	10	6	0.574291277699361	0.704105167216284	2.46472051085055	0.220424428316945	0.987451019330641
ADGRB3	14	4	0.595256002084321	1.563558808231	6.77960398394867	0.466657911416846	0.987451019330641
DCHS1	14	4	0.595256002084321	1.563558808231	6.77960398394867	0.466657911416846	0.987451019330641
L1CAM	14	4	0.595256002084321	1.563558808231	6.77960398394867	0.466657911416846	0.987451019330641
NBAS	14	4	0.595256002084321	1.563558808231	6.77960398394867	0.466657911416846	0.987451019330641
ADAM19	11	6	0.595795181477637	0.779412467436415	2.68555015785679	0.250786170282414	0.987451019330641
AKAP9	11	6	0.595795181477637	0.779412467436415	2.68555015785679	0.250786170282414	0.987451019330641
SCN10A	11	6	0.595795181477637	0.779412467436415	2.68555015785679	0.250786170282414	0.987451019330641
GPR158	12	7	0.60224263582407	0.722272305175229	2.2747112798897	0.247939682176285	0.987451019330641
GRIN2A	13	7	0.617171973384472	0.78760732480163	2.45035763489203	0.27580527938987	0.987451019330641
LRRTM4	13	7	0.617171973384472	0.78760732480163	2.45035763489203	0.27580527938987	0.987451019330641
DNAH7	16	5	0.621994416445283	1.42765378343947	5.20506825363094	0.472639597975942	0.987451019330641
MMP16	16	5	0.621994416445283	1.42765378343947	5.20506825363094	0.472639597975942	0.987451019330641
TENM1	16	5	0.621994416445283	1.42765378343947	5.20506825363094	0.472639597975942	0.987451019330641
ST6GAL2	15	8	0.63554934495921	0.793131100903372	2.28014108367677	0.296686557133585	0.987451019330641
AHNAK	18	6	0.644028518639243	1.33647968676781	4.31698929301083	0.478469561964534	0.987451019330641
COL6A3	18	6	0.644028518639243	1.33647968676781	4.31698929301083	0.478469561964534	0.987451019330641
DOCK2	18	6	0.644028518639243	1.33647968676781	4.31698929301083	0.478469561964534	0.987451019330641
NEB	18	6	0.644028518639243	1.33647968676781	4.31698929301083	0.478469561964534	0.987451019330641
RBM10	18	6	0.644028518639243	1.33647968676781	4.31698929301083	0.478469561964534	0.987451019330641
TIAM1	18	6	0.644028518639243	1.33647968676781	4.31698929301083	0.478469561964534	0.987451019330641
PKHD1L1	19	6	0.644688384042705	1.4206035826516	4.56315431720063	0.513096750554417	0.987451019330641
HRNR	21	7	0.661322013125653	1.34389502209929	3.94694496281599	0.515472606540826	0.987451019330641
MYH1	21	7	0.661322013125653	1.34389502209929	3.94694496281599	0.515472606540826	0.987451019330641
CNTNAP5	20	7	0.662601427758994	1.27080479728645	3.75006979300847	0.483866114527694	0.987451019330641
AASDH	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ACSL6	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ADAD1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ADAM2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ADAM28	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ADRA1D	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
AKAP12	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ALPP	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ANAPC1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
APBA2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ARK2C	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ASXL2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ATG9B	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ATP7B	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ATP9A	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
BAZ2B	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
BCL6	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
BEND6	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
BLTP2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
BNIP5	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
BRD2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
BRWD1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
CAMSAP2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
CCDC180	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
CDHR3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
CERKL	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
CFAP251	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
CHD3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
CHGB	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
CKAP5	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
CLCA1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
CLTC	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
CNTNAP1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
COL11A2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
COL4A3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
CTNNA3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
CTSG	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
CYP11B1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
CYP26B1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
DACT1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
DCST2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
DHX57	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
DHX9	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
DLX5	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
DPYS	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
DUS3L	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
DZIP1L	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
EGF	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ENPP1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
EPS8L3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ERN2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
FBH1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
FBXW7	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
FCN2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
FER	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
FMO2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
FNDC7	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
FOXP2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
FYN	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
GLDC	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
GMIP	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
GPATCH8	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
GRM3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
HBG2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
HNRNPM	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
IFI16	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
IGF2BP3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
IGSF8	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
INTU	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
JPH2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
KIAA0586	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
KIF16B	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
KLHL6	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
KRTAP24-1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
LILRA3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
LILRB5	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
LIPF	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
LRGUK	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
LUZP2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
MAGEB18	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
MAP4K1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
MAPK9	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
MGAT3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
MPPED1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
MRGPRF	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
MYOCD	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
NEDD4L	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
NEU4	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
NFATC2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
NLRP1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
NPY4R	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
NR1I3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
NR5A2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
NRSN1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
NTRK2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
NUF2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
NUTM1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
OCRL	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
OLFM3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
OR13G1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
OR14C36	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
OR2A2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
OR2A25	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
OR2A5	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
OR2Z1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
OR4K13	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
OR5J2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PALM	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PALM2AKAP2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PCDHA11	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PCDHA13	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PCDHA9	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PCDHB13	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PCDHGC4	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PELI2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PHIP	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PHLDB2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PLCXD3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PLD1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PLEKHS1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PNLIPRP1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PPM1B	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PPP1R26	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PPP6R1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PRDM16	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PRDM2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PRKAG3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PROSER1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PRSS38	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PRSS58	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PSG9	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PSKH2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PTGIS	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
PTPN5	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
QRICH2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
RABGGTA	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
REPIN1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
RIF1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
RIMS1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
RPAP1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
RUBCNL	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SATL1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SEC63	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SEMA6B	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SERPINA3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SERPINB3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SETDB2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SIGLEC8	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SIGLEC9	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SLC17A8	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SLC34A1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SLC6A14	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SPATA18	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SRMS	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ST6GALNAC3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
STAG2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
STT3A	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SYCP1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SYCP2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SYT10	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
SYT9	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TAB3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TASOR2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TBR1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TBX4	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TET1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TEX13B	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TEX35	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TEX47	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TLR2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TMEM169	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TNNI3K	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TPP2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TPSD1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TRAPPC8	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TRBC2	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TTF1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
TTLL11	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
UACA	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
UGT1A10	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
UNC80	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
USP47	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
VCAM1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
VGLL1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
WNK3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ZC3H12B	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ZIM3	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ZNF221	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ZNF226	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ZNF507	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ZNF680	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ZNF728	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ZNF770	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ZNF91	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ZPLD1	5	1	0.670657092069648	2.19747782778865	105.726808491197	0.239258722277721	0.987451019330641
ABI3BP	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
ADCY1	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
ANKRD12	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
ANKRD44	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
ANKS1B	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
ATP11B	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
BCOR	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
BICD1	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
C1QB	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
C9	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
CASKIN1	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
CCDC141	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
CENPI	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
CFAP46	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
CHAF1A	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
CNBD1	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
COL24A1	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
CPN1	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
CPNE4	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
DDX53	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
DIP2C	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
DOCK7	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
DRD2	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
DSP	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
DVL3	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
EPRS1	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
GABRG2	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
GFRA1	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
GPR149	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
GRIP1	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
HEATR5B	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
HRH2	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
HSD3B2	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
ICE1	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
IFI44	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
IGFN1	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
ITPRID2	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
KANSL1	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
KCNA1	6	1	0.677875566764012	2.65301062506558	124.193064766947	0.312413782257449	0.987451019330641
